record_type,algorithm,step,event,row,col,parent_row,parent_col,g,f,frontier_size,maze_rows,maze_cols,cell_value,start_row,start_col,end_row,end_col
CELL,A*,,,13,12,,,,,,,,.,,,,
CELL,A*,,,13,13,,,,,,,,.,,,,
CELL,A*,,,13,14,,,,,,,,.,,,,
CELL,A*,,,13,15,,,,,,,,X,,,,
CELL,A*,,,13,16,,,,,,,,X,,,,
CELL,A*,,,13,17,,,,,,,,.,,,,
CELL,A*,,,13,18,,,,,,,,.,,,,
CELL,A*,,,13,19,,,,,,,,X,,,,
CELL,A*,,,13,20,,,,,,,,.,,,,
CELL,A*,,,13,21,,,,,,,,X,,,,
CELL,A*,,,13,22,,,,,,,,.,,,,
CELL,A*,,,13,23,,,,,,,,X,,,,
CELL,A*,,,13,24,,,,,,,,X,,,,
CELL,A*,,,13,25,,,,,,,,X,,,,
CELL,A*,,,13,26,,,,,,,,X,,,,
CELL,A*,,,13,27,,,,,,,,.,,,,
CELL,A*,,,13,28,,,,,,,,X,,,,
CELL,A*,,,13,29,,,,,,,,.,,,,
CELL,A*,,,13,30,,,,,,,,X,,,,
CELL,A*,,,13,31,,,,,,,,.,,,,
CELL,A*,,,13,32,,,,,,,,X,,,,
CELL,A*,,,13,33,,,,,,,,.,,,,
CELL,A*,,,13,34,,,,,,,,X,,,,
CELL,A*,,,13,35,,,,,,,,.,,,,
CELL,A*,,,13,36,,,,,,,,X,,,,
CELL,A*,,,13,37,,,,,,,,.,,,,
CELL,A*,,,13,38,,,,,,,,.,,,,
CELL,A*,,,13,39,,,,,,,,X,,,,
CELL,A*,,,14,0,,,,,,,,.,,,,
CELL,A*,,,14,1,,,,,,,,X,,,,
CELL,A*,,,14,2,,,,,,,,.,,,,
CELL,A*,,,14,3,,,,,,,,.,,,,
CELL,A*,,,14,4,,,,,,,,.,,,,
CELL,A*,,,14,5,,,,,,,,.,,,,
CELL,A*,,,14,6,,,,,,,,X,,,,
CELL,A*,,,14,7,,,,,,,,.,,,,
CELL,A*,,,14,8,,,,,,,,X,,,,
CELL,A*,,,14,9,,,,,,,,.,,,,
CELL,A*,,,14,10,,,,,,,,.,,,,
CELL,A*,,,14,11,,,,,,,,.,,,,
CELL,A*,,,14,12,,,,,,,,.,,,,
CELL,A*,,,14,13,,,,,,,,X,,,,
CELL,A*,,,14,14,,,,,,,,X,,,,
CELL,A*,,,14,15,,,,,,,,X,,,,
CELL,A*,,,14,16,,,,,,,,.,,,,
CELL,A*,,,14,17,,,,,,,,.,,,,
CELL,A*,,,14,18,,,,,,,,X,,,,
CELL,A*,,,14,19,,,,,,,,X,,,,
CELL,A*,,,14,20,,,,,,,,.,,,,
CELL,A*,,,14,21,,,,,,,,.,,,,
CELL,A*,,,14,22,,,,,,,,.,,,,
CELL,A*,,,14,23,,,,,,,,.,,,,
CELL,A*,,,14,24,,,,,,,,.,,,,
CELL,A*,,,14,25,,,,,,,,.,,,,
CELL,A*,,,14,26,,,,,,,,X,,,,
CELL,A*,,,14,27,,,,,,,,.,,,,
CELL,A*,,,14,28,,,,,,,,.,,,,
CELL,A*,,,14,29,,,,,,,,.,,,,
CELL,A*,,,14,30,,,,,,,,.,,,,
CELL,A*,,,14,31,,,,,,,,X,,,,
CELL,A*,,,14,32,,,,,,,,.,,,,
CELL,A*,,,14,33,,,,,,,,.,,,,
CELL,A*,,,14,34,,,,,,,,.,,,,
CELL,A*,,,14,35,,,,,,,,X,,,,
CELL,A*,,,14,36,,,,,,,,.,,,,
CELL,A*,,,14,37,,,,,,,,.,,,,
CELL,A*,,,14,38,,,,,,,,.,,,,
CELL,A*,,,14,39,,,,,,,,X,,,,
CELL,A*,,,15,0,,,,,,,,.,,,,
CELL,A*,,,15,1,,,,,,,,.,,,,
CELL,A*,,,15,2,,,,,,,,.,,,,
CELL,A*,,,15,3,,,,,,,,.,,,,
CELL,A*,,,15,4,,,,,,,,.,,,,
CELL,A*,,,15,5,,,,,,,,X,,,,
CELL,A*,,,15,6,,,,,,,,X,,,,
CELL,A*,,,15,7,,,,,,,,.,,,,
CELL,A*,,,15,8,,,,,,,,.,,,,
CELL,A*,,,15,9,,,,,,,,.,,,,
CELL,A*,,,15,10,,,,,,,,.,,,,
CELL,A*,,,15,11,,,,,,,,.,,,,
CELL,A*,,,15,12,,,,,,,,.,,,,
CELL,A*,,,15,13,,,,,,,,X,,,,
CELL,A*,,,15,14,,,,,,,,.,,,,
CELL,A*,,,15,15,,,,,,,,.,,,,
CELL,A*,,,15,16,,,,,,,,.,,,,
CELL,A*,,,15,17,,,,,,,,.,,,,
CELL,A*,,,15,18,,,,,,,,.,,,,
CELL,A*,,,15,19,,,,,,,,X,,,,
CELL,A*,,,15,20,,,,,,,,.,,,,
CELL,A*,,,15,21,,,,,,,,.,,,,
CELL,A*,,,15,22,,,,,,,,X,,,,
CELL,A*,,,15,23,,,,,,,,.,,,,
CELL,A*,,,15,24,,,,,,,,.,,,,
CELL,A*,,,15,25,,,,,,,,B,,,,
CELL,A*,,,15,26,,,,,,,,X,,,,
CELL,A*,,,15,27,,,,,,,,.,,,,
CELL,A*,,,15,28,,,,,,,,.,,,,
CELL,A*,,,15,29,,,,,,,,.,,,,
CELL,A*,,,15,30,,,,,,,,X,,,,
CELL,A*,,,15,31,,,,,,,,.,,,,
CELL,A*,,,15,32,,,,,,,,.,,,,
CELL,A*,,,15,33,,,,,,,,.,,,,
CELL,A*,,,15,34,,,,,,,,.,,,,
CELL,A*,,,15,35,,,,,,,,X,,,,
CELL,A*,,,15,36,,,,,,,,.,,,,
CELL,A*,,,15,37,,,,,,,,.,,,,
CELL,A*,,,15,38,,,,,,,,X,,,,
CELL,A*,,,15,39,,,,,,,,.,,,,
CELL,A*,,,16,0,,,,,,,,X,,,,
CELL,A*,,,16,1,,,,,,,,X,,,,
CELL,A*,,,16,2,,,,,,,,X,,,,
CELL,A*,,,16,3,,,,,,,,.,,,,
CELL,A*,,,16,4,,,,,,,,.,,,,
CELL,A*,,,16,5,,,,,,,,.,,,,
CELL,A*,,,16,6,,,,,,,,.,,,,
CELL,A*,,,16,7,,,,,,,,.,,,,
CELL,A*,,,16,8,,,,,,,,X,,,,
CELL,A*,,,16,9,,,,,,,,.,,,,
CELL,A*,,,16,10,,,,,,,,X,,,,
CELL,A*,,,16,11,,,,,,,,X,,,,
CELL,A*,,,16,12,,,,,,,,X,,,,
CELL,A*,,,16,13,,,,,,,,X,,,,
CELL,A*,,,16,14,,,,,,,,.,,,,
CELL,A*,,,16,15,,,,,,,,X,,,,
CELL,A*,,,16,16,,,,,,,,.,,,,
CELL,A*,,,16,17,,,,,,,,.,,,,
CELL,A*,,,16,18,,,,,,,,X,,,,
CELL,A*,,,16,19,,,,,,,,X,,,,
CELL,A*,,,16,20,,,,,,,,X,,,,
CELL,A*,,,16,21,,,,,,,,.,,,,
CELL,A*,,,16,22,,,,,,,,X,,,,
CELL,A*,,,16,23,,,,,,,,.,,,,
CELL,A*,,,16,24,,,,,,,,.,,,,
CELL,A*,,,16,25,,,,,,,,.,,,,
CELL,A*,,,16,26,,,,,,,,X,,,,
CELL,A*,,,16,27,,,,,,,,X,,,,
CELL,A*,,,16,28,,,,,,,,.,,,,
CELL,A*,,,16,29,,,,,,,,.,,,,
CELL,A*,,,16,30,,,,,,,,X,,,,
CELL,A*,,,16,31,,,,,,,,.,,,,
CELL,A*,,,16,32,,,,,,,,X,,,,
CELL,A*,,,16,33,,,,,,,,X,,,,
CELL,A*,,,16,34,,,,,,,,X,,,,
CELL,A*,,,16,35,,,,,,,,.,,,,
CELL,A*,,,16,36,,,,,,,,.,,,,
CELL,A*,,,16,37,,,,,,,,X,,,,
CELL,A*,,,16,38,,,,,,,,X,,,,
CELL,A*,,,16,39,,,,,,,,.,,,,
CELL,A*,,,17,0,,,,,,,,.,,,,
CELL,A*,,,17,1,,,,,,,,X,,,,
CELL,A*,,,17,2,,,,,,,,.,,,,
CELL,A*,,,17,3,,,,,,,,.,,,,
CELL,A*,,,17,4,,,,,,,,X,,,,
CELL,A*,,,17,5,,,,,,,,.,,,,
CELL,A*,,,17,6,,,,,,,,X,,,,
CELL,A*,,,17,7,,,,,,,,.,,,,
CELL,A*,,,17,8,,,,,,,,X,,,,
CELL,A*,,,17,9,,,,,,,,.,,,,
CELL,A*,,,17,10,,,,,,,,.,,,,
CELL,A*,,,17,11,,,,,,,,X,,,,
CELL,A*,,,17,12,,,,,,,,.,,,,
CELL,A*,,,17,13,,,,,,,,.,,,,
CELL,A*,,,17,14,,,,,,,,X,,,,
CELL,A*,,,17,15,,,,,,,,.,,,,
CELL,A*,,,17,16,,,,,,,,X,,,,
CELL,A*,,,17,17,,,,,,,,.,,,,
CELL,A*,,,17,18,,,,,,,,X,,,,
CELL,A*,,,17,19,,,,,,,,X,,,,
CELL,A*,,,17,20,,,,,,,,.,,,,
CELL,A*,,,17,21,,,,,,,,.,,,,
CELL,A*,,,17,22,,,,,,,,.,,,,
CELL,A*,,,17,23,,,,,,,,.,,,,
CELL,A*,,,17,24,,,,,,,,X,,,,
CELL,A*,,,17,25,,,,,,,,.,,,,
CELL,A*,,,17,26,,,,,,,,.,,,,
CELL,A*,,,17,27,,,,,,,,X,,,,
CELL,A*,,,17,28,,,,,,,,X,,,,
CELL,A*,,,17,29,,,,,,,,.,,,,
CELL,A*,,,17,30,,,,,,,,.,,,,
CELL,A*,,,17,31,,,,,,,,.,,,,
CELL,A*,,,17,32,,,,,,,,X,,,,
CELL,A*,,,17,33,,,,,,,,X,,,,
CELL,A*,,,17,34,,,,,,,,.,,,,
CELL,A*,,,17,35,,,,,,,,.,,,,
CELL,A*,,,17,36,,,,,,,,X,,,,
CELL,A*,,,17,37,,,,,,,,X,,,,
CELL,A*,,,17,38,,,,,,,,.,,,,
CELL,A*,,,17,39,,,,,,,,.,,,,
CELL,A*,,,18,0,,,,,,,,.,,,,
CELL,A*,,,18,1,,,,,,,,.,,,,
CELL,A*,,,18,2,,,,,,,,X,,,,
CELL,A*,,,18,3,,,,,,,,X,,,,
CELL,A*,,,18,4,,,,,,,,X,,,,
CELL,A*,,,18,5,,,,,,,,.,,,,
CELL,A*,,,18,6,,,,,,,,X,,,,
CELL,A*,,,18,7,,,,,,,,.,,,,
CELL,A*,,,18,8,,,,,,,,.,,,,
CELL,A*,,,18,9,,,,,,,,.,,,,
CELL,A*,,,18,10,,,,,,,,X,,,,
CELL,A*,,,18,11,,,,,,,,X,,,,
CELL,A*,,,18,12,,,,,,,,.,,,,
CELL,A*,,,18,13,,,,,,,,X,,,,
CELL,A*,,,18,14,,,,,,,,.,,,,
CELL,A*,,,18,15,,,,,,,,.,,,,
CELL,A*,,,18,16,,,,,,,,.,,,,
CELL,A*,,,18,17,,,,,,,,X,,,,
CELL,A*,,,18,18,,,,,,,,.,,,,
CELL,A*,,,18,19,,,,,,,,.,,,,
CELL,A*,,,18,20,,,,,,,,.,,,,
CELL,A*,,,18,21,,,,,,,,.,,,,
CELL,A*,,,18,22,,,,,,,,.,,,,
CELL,A*,,,18,23,,,,,,,,.,,,,
CELL,A*,,,18,24,,,,,,,,X,,,,
CELL,A*,,,18,25,,,,,,,,.,,,,
CELL,A*,,,18,26,,,,,,,,.,,,,
CELL,A*,,,18,27,,,,,,,,X,,,,
CELL,A*,,,18,28,,,,,,,,X,,,,
CELL,A*,,,18,29,,,,,,,,.,,,,
CELL,A*,,,18,30,,,,,,,,.,,,,
CELL,A*,,,18,31,,,,,,,,.,,,,
CELL,A*,,,18,32,,,,,,,,.,,,,
CELL,A*,,,18,33,,,,,,,,X,,,,
CELL,A*,,,18,34,,,,,,,,.,,,,
CELL,A*,,,18,35,,,,,,,,X,,,,
CELL,A*,,,18,36,,,,,,,,.,,,,
CELL,A*,,,18,37,,,,,,,,.,,,,
CELL,A*,,,18,38,,,,,,,,X,,,,
CELL,A*,,,18,39,,,,,,,,X,,,,
CELL,A*,,,19,0,,,,,,,,X,,,,
CELL,A*,,,19,1,,,,,,,,.,,,,
CELL,A*,,,19,2,,,,,,,,X,,,,
CELL,A*,,,19,3,,,,,,,,.,,,,
CELL,A*,,,19,4,,,,,,,,X,,,,
CELL,A*,,,19,5,,,,,,,,.,,,,
CELL,A*,,,19,6,,,,,,,,.,,,,
CELL,A*,,,19,7,,,,,,,,X,,,,
CELL,A*,,,19,8,,,,,,,,.,,,,
CELL,A*,,,19,9,,,,,,,,X,,,,
CELL,A*,,,19,10,,,,,,,,.,,,,
CELL,A*,,,19,11,,,,,,,,.,,,,
CELL,A*,,,19,12,,,,,,,,X,,,,
CELL,A*,,,19,13,,,,,,,,X,,,,
CELL,A*,,,19,14,,,,,,,,.,,,,
CELL,A*,,,19,15,,,,,,,,.,,,,
CELL,A*,,,19,16,,,,,,,,X,,,,
CELL,A*,,,19,17,,,,,,,,X,,,,
CELL,A*,,,19,18,,,,,,,,.,,,,
CELL,A*,,,19,19,,,,,,,,X,,,,
CELL,A*,,,19,20,,,,,,,,X,,,,
CELL,A*,,,19,21,,,,,,,,X,,,,
CELL,A*,,,19,22,,,,,,,,.,,,,
CELL,A*,,,19,23,,,,,,,,X,,,,
CELL,A*,,,19,24,,,,,,,,X,,,,
CELL,A*,,,19,25,,,,,,,,X,,,,
CELL,A*,,,19,26,,,,,,,,.,,,,
CELL,A*,,,19,27,,,,,,,,X,,,,
CELL,A*,,,19,28,,,,,,,,.,,,,
CELL,A*,,,19,29,,,,,,,,.,,,,
CELL,A*,,,19,30,,,,,,,,.,,,,
CELL,A*,,,19,31,,,,,,,,.,,,,
CELL,A*,,,19,32,,,,,,,,.,,,,
CELL,A*,,,19,33,,,,,,,,.,,,,
CELL,A*,,,19,34,,,,,,,,X,,,,
CELL,A*,,,19,35,,,,,,,,.,,,,
CELL,A*,,,19,36,,,,,,,,.,,,,
CELL,A*,,,19,37,,,,,,,,.,,,,
CELL,A*,,,19,38,,,,,,,,.,,,,
CELL,A*,,,19,39,,,,,,,,X,,,,
EVENT,A*,0,DISCOVER,1,2,,,0,37,1,,,,,,,
EVENT,A*,1,EXPAND,1,2,,,0,37,0,,,,,,,
EVENT,A*,2,DISCOVER,1,3,1,2,1,37,1,,,,,,,
EVENT,A*,3,DISCOVER,2,2,1,2,1,37,2,,,,,,,
EVENT,A*,4,DISCOVER,1,1,1,2,1,39,3,,,,,,,
EVENT,A*,5,EXPAND,1,3,1,2,1,37,2,,,,,,,
EVENT,A*,6,DISCOVER,1,4,1,3,2,37,3,,,,,,,
EVENT,A*,7,DISCOVER,0,3,1,3,2,39,4,,,,,,,
EVENT,A*,8,EXPAND,1,4,1,3,2,37,3,,,,,,,
EVENT,A*,9,DISCOVER,1,5,1,4,3,37,4,,,,,,,
EVENT,A*,10,DISCOVER,0,4,1,4,3,39,5,,,,,,,
EVENT,A*,11,EXPAND,1,5,1,4,3,37,4,,,,,,,
EVENT,A*,12,DISCOVER,1,6,1,5,4,37,5,,,,,,,
EVENT,A*,13,DISCOVER,0,5,1,5,4,39,6,,,,,,,
EVENT,A*,14,EXPAND,1,6,1,5,4,37,5,,,,,,,
EVENT,A*,15,DISCOVER,1,7,1,6,5,37,6,,,,,,,
EVENT,A*,16,DISCOVER,2,6,1,6,5,37,7,,,,,,,
EVENT,A*,17,EXPAND,1,7,1,6,5,37,6,,,,,,,
EVENT,A*,18,DISCOVER,2,7,1,7,6,37,7,,,,,,,
EVENT,A*,19,DISCOVER,0,7,1,7,6,39,8,,,,,,,
EVENT,A*,20,EXPAND,2,2,1,2,1,37,7,,,,,,,
EVENT,A*,21,DISCOVER,3,2,2,2,2,37,8,,,,,,,
EVENT,A*,22,EXPAND,2,6,1,6,5,37,7,,,,,,,
EVENT,A*,23,DISCOVER,3,6,2,6,6,37,8,,,,,,,
EVENT,A*,24,EXPAND,2,7,1,7,6,37,7,,,,,,,
EVENT,A*,25,DISCOVER,2,8,2,7,7,37,8,,,,,,,
EVENT,A*,26,EXPAND,2,8,2,7,7,37,7,,,,,,,
EVENT,A*,27,DISCOVER,2,9,2,8,8,37,8,,,,,,,
EVENT,A*,28,DISCOVER,3,8,2,8,8,37,9,,,,,,,
EVENT,A*,29,EXPAND,2,9,2,8,8,37,8,,,,,,,
EVENT,A*,30,DISCOVER,2,10,2,9,9,37,9,,,,,,,
EVENT,A*,31,DISCOVER,3,9,2,9,9,37,10,,,,,,,
EVENT,A*,32,DISCOVER,1,9,2,9,9,39,11,,,,,,,
EVENT,A*,33,EXPAND,2,10,2,9,9,37,10,,,,,,,
EVENT,A*,34,DISCOVER,2,11,2,10,10,37,11,,,,,,,
EVENT,A*,35,DISCOVER,3,10,2,10,10,37,12,,,,,,,
EVENT,A*,36,DISCOVER,1,10,2,10,10,39,13,,,,,,,
EVENT,A*,37,EXPAND,2,11,2,10,10,37,12,,,,,,,
EVENT,A*,38,EXPAND,3,2,2,2,2,37,11,,,,,,,
EVENT,A*,39,DISCOVER,3,3,3,2,3,37,12,,,,,,,
EVENT,A*,40,EXPAND,3,3,3,2,3,37,11,,,,,,,
EVENT,A*,41,DISCOVER,3,4,3,3,4,37,12,,,,,,,
EVENT,A*,42,EXPAND,3,4,3,3,4,37,11,,,,,,,
EVENT,A*,43,DISCOVER,3,5,3,4,5,37,12,,,,,,,
EVENT,A*,44,DISCOVER,4,4,3,4,5,37,13,,,,,,,
EVENT,A*,45,EXPAND,3,5,3,4,5,37,12,,,,,,,
EVENT,A*,46,EXPAND,3,6,2,6,6,37,11,,,,,,,
EVENT,A*,47,DISCOVER,4,6,3,6,7,37,12,,,,,,,
EVENT,A*,48,EXPAND,3,8,2,8,8,37,11,,,,,,,
EVENT,A*,49,EXPAND,3,9,2,9,9,37,10,,,,,,,
EVENT,A*,50,DISCOVER,4,9,3,9,10,37,11,,,,,,,
EVENT,A*,51,EXPAND,3,10,2,10,10,37,10,,,,,,,
EVENT,A*,52,EXPAND,4,4,3,4,5,37,9,,,,,,,
EVENT,A*,53,DISCOVER,5,4,4,4,6,37,10,,,,,,,
EVENT,A*,54,EXPAND,4,6,3,6,7,37,9,,,,,,,
EVENT,A*,55,DISCOVER,4,7,4,6,8,37,10,,,,,,,
EVENT,A*,56,EXPAND,4,7,4,6,8,37,9,,,,,,,
EVENT,A*,57,EXPAND,4,9,3,9,10,37,8,,,,,,,
EVENT,A*,58,EXPAND,5,4,4,4,6,37,7,,,,,,,
EVENT,A*,59,DISCOVER,5,5,5,4,7,37,8,,,,,,,
EVENT,A*,60,DISCOVER,6,4,5,4,7,37,9,,,,,,,
EVENT,A*,61,EXPAND,5,5,5,4,7,37,8,,,,,,,
EVENT,A*,62,DISCOVER,6,5,5,5,8,37,9,,,,,,,
EVENT,A*,63,EXPAND,6,4,5,4,7,37,8,,,,,,,
EVENT,A*,64,DISCOVER,7,4,6,4,8,37,9,,,,,,,
EVENT,A*,65,EXPAND,6,5,5,5,8,37,8,,,,,,,
EVENT,A*,66,DISCOVER,6,6,6,5,9,37,9,,,,,,,
EVENT,A*,67,DISCOVER,7,5,6,5,9,37,10,,,,,,,
EVENT,A*,68,EXPAND,6,6,6,5,9,37,9,,,,,,,
EVENT,A*,69,DISCOVER,6,7,6,6,10,37,10,,,,,,,
EVENT,A*,70,DISCOVER,7,6,6,6,10,37,11,,,,,,,
EVENT,A*,71,EXPAND,6,7,6,6,10,37,10,,,,,,,
EVENT,A*,72,DISCOVER,6,8,6,7,11,37,11,,,,,,,
EVENT,A*,73,EXPAND,6,8,6,7,11,37,10,,,,,,,
EVENT,A*,74,DISCOVER,6,9,6,8,12,37,11,,,,,,,
EVENT,A*,75,DISCOVER,7,8,6,8,12,37,12,,,,,,,
EVENT,A*,76,EXPAND,6,9,6,8,12,37,11,,,,,,,
EVENT,A*,77,EXPAND,7,4,6,4,8,37,10,,,,,,,
EVENT,A*,78,DISCOVER,7,3,7,4,9,39,11,,,,,,,
EVENT,A*,79,EXPAND,7,5,6,5,9,37,10,,,,,,,
EVENT,A*,80,DISCOVER,8,5,7,5,10,37,11,,,,,,,
EVENT,A*,81,EXPAND,7,6,6,6,10,37,10,,,,,,,
EVENT,A*,82,EXPAND,7,8,6,8,12,37,9,,,,,,,
EVENT,A*,83,DISCOVER,8,8,7,8,13,37,10,,,,,,,
EVENT,A*,84,EXPAND,8,5,7,5,10,37,9,,,,,,,
EVENT,A*,85,DISCOVER,9,5,8,5,11,37,10,,,,,,,
EVENT,A*,86,EXPAND,8,8,7,8,13,37,9,,,,,,,
EVENT,A*,87,DISCOVER,9,8,8,8,14,37,10,,,,,,,
EVENT,A*,88,EXPAND,9,5,8,5,11,37,9,,,,,,,
EVENT,A*,89,DISCOVER,10,5,9,5,12,37,10,,,,,,,
EVENT,A*,90,DISCOVER,9,4,9,5,12,39,11,,,,,,,
EVENT,A*,91,EXPAND,9,8,8,8,14,37,10,,,,,,,
EVENT,A*,92,DISCOVER,10,8,9,8,15,37,11,,,,,,,
EVENT,A*,93,EXPAND,10,5,9,5,12,37,10,,,,,,,
EVENT,A*,94,DISCOVER,10,6,10,5,13,37,11,,,,,,,
EVENT,A*,95,EXPAND,10,6,10,5,13,37,10,,,,,,,
EVENT,A*,96,DISCOVER,11,6,10,6,14,37,11,,,,,,,
EVENT,A*,97,EXPAND,10,8,9,8,15,37,10,,,,,,,
EVENT,A*,98,DISCOVER,10,9,10,8,16,37,11,,,,,,,
EVENT,A*,99,EXPAND,10,9,10,8,16,37,10,,,,,,,
EVENT,A*,100,DISCOVER,10,10,10,9,17,37,11,,,,,,,
EVENT,A*,101,DISCOVER,11,9,10,9,17,37,12,,,,,,,
EVENT,A*,102,EXPAND,10,10,10,9,17,37,11,,,,,,,
EVENT,A*,103,DISCOVER,10,11,10,10,18,37,12,,,,,,,
EVENT,A*,104,EXPAND,10,11,10,10,18,37,11,,,,,,,
EVENT,A*,105,DISCOVER,10,12,10,11,19,37,12,,,,,,,
EVENT,A*,106,EXPAND,10,12,10,11,19,37,11,,,,,,,
EVENT,A*,107,DISCOVER,10,13,10,12,20,37,12,,,,,,,
EVENT,A*,108,DISCOVER,11,12,10,12,20,37,13,,,,,,,
EVENT,A*,109,DISCOVER,9,12,10,12,20,39,14,,,,,,,
EVENT,A*,110,EXPAND,10,13,10,12,20,37,13,,,,,,,
EVENT,A*,111,DISCOVER,10,14,10,13,21,37,14,,,,,,,
EVENT,A*,112,DISCOVER,11,13,10,13,21,37,15,,,,,,,
EVENT,A*,113,DISCOVER,9,13,10,13,21,39,16,,,,,,,
EVENT,A*,114,EXPAND,10,14,10,13,21,37,15,,,,,,,
EVENT,A*,115,DISCOVER,10,15,10,14,22,37,16,,,,,,,
EVENT,A*,116,DISCOVER,11,14,10,14,22,37,17,,,,,,,
EVENT,A*,117,DISCOVER,9,14,10,14,22,39,18,,,,,,,
EVENT,A*,118,EXPAND,10,15,10,14,22,37,17,,,,,,,
EVENT,A*,119,DISCOVER,10,16,10,15,23,37,18,,,,,,,
EVENT,A*,120,DISCOVER,11,15,10,15,23,37,19,,,,,,,
EVENT,A*,121,DISCOVER,9,15,10,15,23,39,20,,,,,,,
EVENT,A*,122,EXPAND,10,16,10,15,23,37,19,,,,,,,
EVENT,A*,123,DISCOVER,10,17,10,16,24,37,20,,,,,,,
EVENT,A*,124,EXPAND,10,17,10,16,24,37,19,,,,,,,
EVENT,A*,125,DISCOVER,10,18,10,17,25,37,20,,,,,,,
EVENT,A*,126,DISCOVER,11,17,10,17,25,37,21,,,,,,,
EVENT,A*,127,EXPAND,10,18,10,17,25,37,20,,,,,,,
EVENT,A*,128,DISCOVER,10,19,10,18,26,37,21,,,,,,,
EVENT,A*,129,DISCOVER,11,18,10,18,26,37,22,,,,,,,
EVENT,A*,130,DISCOVER,9,18,10,18,26,39,23,,,,,,,
EVENT,A*,131,EXPAND,10,19,10,18,26,37,22,,,,,,,
EVENT,A*,132,DISCOVER,10,20,10,19,27,37,23,,,,,,,
EVENT,A*,133,DISCOVER,11,19,10,19,27,37,24,,,,,,,
EVENT,A*,134,DISCOVER,9,19,10,19,27,39,25,,,,,,,
EVENT,A*,135,EXPAND,10,20,10,19,27,37,24,,,,,,,
EVENT,A*,136,DISCOVER,10,21,10,20,28,37,25,,,,,,,
EVENT,A*,137,DISCOVER,11,20,10,20,28,37,26,,,,,,,
EVENT,A*,138,DISCOVER,9,20,10,20,28,39,27,,,,,,,
EVENT,A*,139,EXPAND,10,21,10,20,28,37,26,,,,,,,
EVENT,A*,140,DISCOVER,10,22,10,21,29,37,27,,,,,,,
EVENT,A*,141,EXPAND,10,22,10,21,29,37,26,,,,,,,
EVENT,A*,142,DISCOVER,10,23,10,22,30,37,27,,,,,,,
EVENT,A*,143,DISCOVER,11,22,10,22,30,37,28,,,,,,,
EVENT,A*,144,EXPAND,10,23,10,22,30,37,27,,,,,,,
EVENT,A*,145,DISCOVER,9,23,10,23,31,39,28,,,,,,,
EVENT,A*,146,EXPAND,11,6,10,6,14,37,27,,,,,,,
EVENT,A*,147,DISCOVER,11,7,11,6,15,37,28,,,,,,,
EVENT,A*,148,DISCOVER,12,6,11,6,15,37,29,,,,,,,
EVENT,A*,149,EXPAND,11,7,11,6,15,37,28,,,,,,,
EVENT,A*,150,DISCOVER,12,7,11,7,16,37,29,,,,,,,
EVENT,A*,151,EXPAND,11,9,10,9,17,37,28,,,,,,,
EVENT,A*,152,DISCOVER,12,9,11,9,18,37,29,,,,,,,
EVENT,A*,153,EXPAND,11,12,10,12,20,37,28,,,,,,,
EVENT,A*,154,DISCOVER,12,12,11,12,21,37,29,,,,,,,
EVENT,A*,155,EXPAND,11,13,10,13,21,37,28,,,,,,,
EVENT,A*,156,DISCOVER,12,13,11,13,22,37,29,,,,,,,
EVENT,A*,157,EXPAND,11,14,10,14,22,37,28,,,,,,,
EVENT,A*,158,DISCOVER,12,14,11,14,23,37,29,,,,,,,
EVENT,A*,159,EXPAND,11,15,10,15,23,37,28,,,,,,,
EVENT,A*,160,DISCOVER,12,15,11,15,24,37,29,,,,,,,
EVENT,A*,161,EXPAND,11,17,10,17,25,37,28,,,,,,,
EVENT,A*,162,DISCOVER,12,17,11,17,26,37,29,,,,,,,
EVENT,A*,163,EXPAND,11,18,10,18,26,37,28,,,,,,,
EVENT,A*,164,EXPAND,11,19,10,19,27,37,27,,,,,,,
EVENT,A*,165,DISCOVER,12,19,11,19,28,37,28,,,,,,,
EVENT,A*,166,EXPAND,11,20,10,20,28,37,27,,,,,,,
EVENT,A*,167,DISCOVER,12,20,11,20,29,37,28,,,,,,,
EVENT,A*,168,EXPAND,11,22,10,22,30,37,27,,,,,,,
EVENT,A*,169,EXPAND,12,6,11,6,15,37,26,,,,,,,
EVENT,A*,170,DISCOVER,13,6,12,6,16,37,27,,,,,,,
EVENT,A*,171,EXPAND,12,7,11,7,16,37,26,,,,,,,
EVENT,A*,172,DISCOVER,12,8,12,7,17,37,27,,,,,,,
EVENT,A*,173,EXPAND,12,8,12,7,17,37,26,,,,,,,
EVENT,A*,174,DISCOVER,13,8,12,8,18,37,27,,,,,,,
EVENT,A*,175,EXPAND,12,9,11,9,18,37,26,,,,,,,
EVENT,A*,176,EXPAND,12,12,11,12,21,37,25,,,,,,,
EVENT,A*,177,DISCOVER,13,12,12,12,22,37,26,,,,,,,
EVENT,A*,178,DISCOVER,12,11,12,12,22,39,27,,,,,,,
EVENT,A*,179,EXPAND,12,13,11,13,22,37,26,,,,,,,
EVENT,A*,180,DISCOVER,13,13,12,13,23,37,27,,,,,,,
EVENT,A*,181,EXPAND,12,14,11,14,23,37,26,,,,,,,
EVENT,A*,182,DISCOVER,13,14,12,14,24,37,27,,,,,,,
EVENT,A*,183,EXPAND,12,15,11,15,24,37,26,,,,,,,
EVENT,A*,184,DISCOVER,12,16,12,15,25,37,27,,,,,,,
